web-scraper-order,web-scraper-start-url,Día,Hora,Condiciones meteorológicas,Temperatura,Viento,Humedad,Presión,pagination
1680018485-1203,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 25 Diciembre 2019,07:30,Despejado,19°,7 km/h,49%,1019 hPa,https://www.tutiempo.net/registros/gclp/25-diciembre-2019.html
1680018485-1204,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 25 Diciembre 2019,08:00,Despejado,19°,7 km/h,52%,1019 hPa,https://www.tutiempo.net/registros/gclp/25-diciembre-2019.html
1680018485-1205,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 25 Diciembre 2019,08:30,Despejado,19°,4 km/h,52%,1020 hPa,https://www.tutiempo.net/registros/gclp/25-diciembre-2019.html
1680018485-1206,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 25 Diciembre 2019,09:00,Despejado,21°,4 km/h,46%,1020 hPa,https://www.tutiempo.net/registros/gclp/25-diciembre-2019.html
1680018485-1207,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 25 Diciembre 2019,09:30,Despejado,22°,En calma,46%,1021 hPa,https://www.tutiempo.net/registros/gclp/25-diciembre-2019.html
1680018485-1208,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 25 Diciembre 2019,10:00,Despejado,22°,9 km/h,57%,1021 hPa,https://www.tutiempo.net/registros/gclp/25-diciembre-2019.html
1680018485-1209,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 25 Diciembre 2019,10:30,Despejado,23°,9 km/h,53%,1021 hPa,https://www.tutiempo.net/registros/gclp/25-diciembre-2019.html
1680018485-1210,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 25 Diciembre 2019,11:00,Despejado,23°,6 km/h,50%,1021 hPa,https://www.tutiempo.net/registros/gclp/25-diciembre-2019.html
1680018485-1211,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 25 Diciembre 2019,11:30,Despejado,23°,7 km/h,50%,1021 hPa,https://www.tutiempo.net/registros/gclp/25-diciembre-2019.html
1680018485-1212,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 25 Diciembre 2019,12:00,Despejado,22°,7 km/h,57%,1020 hPa,https://www.tutiempo.net/registros/gclp/25-diciembre-2019.html
1680018485-1213,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 25 Diciembre 2019,12:30,Despejado,23°,6 km/h,50%,1020 hPa,https://www.tutiempo.net/registros/gclp/25-diciembre-2019.html
1680018485-1214,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 25 Diciembre 2019,13:00,Despejado,22°,7 km/h,57%,1020 hPa,https://www.tutiempo.net/registros/gclp/25-diciembre-2019.html
1680018485-1215,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 25 Diciembre 2019,13:30,Despejado,21°,7 km/h,64%,1019 hPa,https://www.tutiempo.net/registros/gclp/25-diciembre-2019.html
1680018485-1216,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 25 Diciembre 2019,14:00,Despejado,21°,6 km/h,64%,1019 hPa,https://www.tutiempo.net/registros/gclp/25-diciembre-2019.html
1680018485-1217,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 25 Diciembre 2019,14:30,Despejado,21°,6 km/h,60%,1019 hPa,https://www.tutiempo.net/registros/gclp/25-diciembre-2019.html
1680018485-1218,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 25 Diciembre 2019,15:00,Despejado,21°,4 km/h,64%,1019 hPa,https://www.tutiempo.net/registros/gclp/25-diciembre-2019.html
1680018485-1219,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 25 Diciembre 2019,15:30,Despejado,21°,7 km/h,69%,1019 hPa,https://www.tutiempo.net/registros/gclp/25-diciembre-2019.html
1680018485-1220,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 25 Diciembre 2019,16:00,Despejado,21°,6 km/h,64%,1019 hPa,https://www.tutiempo.net/registros/gclp/25-diciembre-2019.html
1680018485-1221,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 25 Diciembre 2019,16:30,Despejado,21°,6 km/h,64%,1019 hPa,https://www.tutiempo.net/registros/gclp/25-diciembre-2019.html
1680018485-1222,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 25 Diciembre 2019,17:00,Despejado,21°,9 km/h,64%,1020 hPa,https://www.tutiempo.net/registros/gclp/25-diciembre-2019.html
1680018485-1223,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 25 Diciembre 2019,17:30,Despejado,21°,11 km/h,64%,1020 hPa,https://www.tutiempo.net/registros/gclp/25-diciembre-2019.html
1680018485-1224,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 25 Diciembre 2019,18:00,Despejado,20°,13 km/h,68%,1020 hPa,https://www.tutiempo.net/registros/gclp/25-diciembre-2019.html
1680018485-1225,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 25 Diciembre 2019,18:30,Despejado,20°,15 km/h,68%,1020 hPa,https://www.tutiempo.net/registros/gclp/25-diciembre-2019.html
1680018485-1226,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 25 Diciembre 2019,19:00,Despejado,20°,11 km/h,68%,1019 hPa,https://www.tutiempo.net/registros/gclp/25-diciembre-2019.html
1680018485-1227,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 25 Diciembre 2019,19:30,Despejado,21°,17 km/h,64%,1019 hPa,https://www.tutiempo.net/registros/gclp/25-diciembre-2019.html
1680018485-1228,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 25 Diciembre 2019,20:00,Despejado,21°,30 km/h,64%,1019 hPa,https://www.tutiempo.net/registros/gclp/25-diciembre-2019.html
1680018485-1229,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 25 Diciembre 2019,20:30,Despejado,21°,20 km/h,60%,1019 hPa,https://www.tutiempo.net/registros/gclp/25-diciembre-2019.html
1680018485-1230,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 25 Diciembre 2019,21:00,Despejado,20°,20 km/h,78%,1020 hPa,https://www.tutiempo.net/registros/gclp/25-diciembre-2019.html
1680018485-1231,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 25 Diciembre 2019,21:30,Despejado,20°,24 km/h,78%,1020 hPa,https://www.tutiempo.net/registros/gclp/25-diciembre-2019.html
1680018485-1232,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 25 Diciembre 2019,22:00,Despejado,22°,20 km/h,50%,1020 hPa,https://www.tutiempo.net/registros/gclp/25-diciembre-2019.html
1680018485-1233,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 25 Diciembre 2019,22:30,Despejado,22°,15 km/h,41%,1020 hPa,https://www.tutiempo.net/registros/gclp/25-diciembre-2019.html
1680018485-1234,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 25 Diciembre 2019,23:00,Despejado,21°,22 km/h,49%,1020 hPa,https://www.tutiempo.net/registros/gclp/25-diciembre-2019.html
1680018485-1235,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Miércoles 25 Diciembre 2019,23:30,Despejado,21°,19 km/h,53%,1020 hPa,https://www.tutiempo.net/registros/gclp/25-diciembre-2019.html
1680018488-1236,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,00:00,Despejado,21°,19 km/h,53%,1020 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1237,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,null,null,null,null,null,null,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1238,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,00:30,Despejado,20°,20 km/h,53%,1020 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1239,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,01:00,Despejado,20°,19 km/h,49%,1020 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1240,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,01:30,Despejado,20°,20 km/h,43%,1020 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1241,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,02:00,Despejado,20°,17 km/h,49%,1020 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1242,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,02:30,Despejado,20°,17 km/h,49%,1020 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1243,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,03:00,Despejado,20°,15 km/h,53%,1019 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1244,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,03:30,Despejado,20°,17 km/h,56%,1019 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1245,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,04:00,Despejado,20°,13 km/h,56%,1019 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1246,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,04:30,Despejado,20°,13 km/h,53%,1019 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1247,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,05:00,Despejado,20°,11 km/h,49%,1019 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1248,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,05:30,Despejado,21°,9 km/h,46%,1019 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1249,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,06:00,Despejado,21°,9 km/h,46%,1019 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1250,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,06:30,Despejado,21°,11 km/h,46%,1019 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1251,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,07:00,Despejado,20°,11 km/h,49%,1019 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1252,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,07:30,Despejado,21°,9 km/h,49%,1020 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1253,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,08:00,Despejado,21°,11 km/h,49%,1020 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1254,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,08:30,Despejado,21°,11 km/h,46%,1020 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1255,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,09:00,Despejado,21°,13 km/h,49%,1021 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1256,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,09:30,Despejado,22°,17 km/h,50%,1021 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1257,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,10:00,Despejado,23°,15 km/h,41%,1021 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1258,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,10:30,Despejado,23°,20 km/h,44%,1021 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1259,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,11:00,Despejado,23°,19 km/h,44%,1021 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1260,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,11:30,Despejado,24°,17 km/h,31%,1021 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1261,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,12:00,Despejado,23°,19 km/h,38%,1021 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1262,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,12:30,Despejado,23°,17 km/h,41%,1020 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1263,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,13:00,Despejado,23°,13 km/h,44%,1020 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1264,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,13:30,Despejado,23°,11 km/h,44%,1019 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1265,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,14:00,Despejado,23°,9 km/h,41%,1019 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1266,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,14:30,Despejado,23°,9 km/h,41%,1019 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1267,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,15:00,Despejado,22°,6 km/h,46%,1018 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1268,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,15:30,Despejado,22°,7 km/h,46%,1018 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1269,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,16:00,Despejado,22°,7 km/h,50%,1018 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1270,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,16:30,Despejado,22°,7 km/h,46%,1018 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1271,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,17:00,Despejado,23°,9 km/h,44%,1018 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1272,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,17:30,Despejado,21°,11 km/h,60%,1018 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1273,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,18:00,Despejado,21°,4 km/h,64%,1018 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1274,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,18:30,Despejado,20°,6 km/h,64%,1019 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1275,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,19:00,Despejado,19°,7 km/h,64%,1019 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1276,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,19:30,Despejado,19°,7 km/h,52%,1019 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1277,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,20:00,Despejado,19°,9 km/h,46%,1019 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1278,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,20:30,Despejado,18°,6 km/h,49%,1020 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1279,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,21:00,Despejado,18°,9 km/h,59%,1020 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1280,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,21:30,Despejado,18°,9 km/h,49%,1020 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1281,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,22:00,Despejado,19°,9 km/h,52%,1020 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1282,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,22:30,Despejado,18°,9 km/h,59%,1020 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1283,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,23:00,Despejado,18°,7 km/h,52%,1020 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018488-1284,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Jueves 26 Diciembre 2019,23:30,Despejado,18°,9 km/h,49%,1020 hPa,https://www.tutiempo.net/registros/gclp/26-diciembre-2019.html
1680018490-1285,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,00:00,Despejado,18°,13 km/h,45%,1020 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1286,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,null,null,null,null,null,null,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1287,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,00:30,Despejado,19°,15 km/h,40%,1020 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1288,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,01:00,Despejado,20°,15 km/h,32%,1020 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1289,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,01:30,Despejado,19°,9 km/h,32%,1019 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1290,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,02:00,Despejado,19°,9 km/h,32%,1019 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1291,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,02:30,Despejado,19°,11 km/h,32%,1019 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1292,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,03:00,Despejado,18°,13 km/h,34%,1019 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1293,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,03:30,Despejado,18°,11 km/h,37%,1019 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1294,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,04:00,Despejado,19°,15 km/h,34%,1019 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1295,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,04:30,Despejado,19°,9 km/h,32%,1019 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1296,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,05:00,Despejado,18°,13 km/h,34%,1019 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1297,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,05:30,Despejado,19°,15 km/h,30%,1019 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1298,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,06:00,Despejado,19°,7 km/h,32%,1019 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1299,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,06:30,Despejado,19°,7 km/h,30%,1019 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1300,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,07:00,Despejado,19°,7 km/h,32%,1019 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1301,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,07:30,Despejado,21°,9 km/h,35%,1020 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1302,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,08:00,Despejado,19°,9 km/h,34%,1020 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1303,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,08:30,Despejado,19°,7 km/h,37%,1020 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1304,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,09:00,Despejado,21°,4 km/h,40%,1021 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1305,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,09:30,Despejado,21°,7 km/h,40%,1021 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1306,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,10:00,Despejado,22°,9 km/h,43%,1021 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1307,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,10:30,Despejado,22°,7 km/h,46%,1021 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1308,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,11:00,Despejado,22°,6 km/h,46%,1021 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1309,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,11:30,Despejado,23°,4 km/h,44%,1021 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1310,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,12:00,Despejado,23°,6 km/h,41%,1021 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1311,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,12:30,Despejado,24°,6 km/h,38%,1021 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1312,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,13:00,Despejado,24°,4 km/h,36%,1020 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1313,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,13:30,Despejado,24°,6 km/h,34%,1020 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1314,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,14:00,Despejado,24°,7 km/h,34%,1019 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1315,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,14:30,Despejado,24°,7 km/h,34%,1019 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1316,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,15:00,Despejado,24°,6 km/h,34%,1019 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1317,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,15:30,Despejado,24°,4 km/h,36%,1019 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1318,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,16:00,Despejado,24°,6 km/h,34%,1019 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1319,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,16:30,Despejado,24°,6 km/h,31%,1019 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1320,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,17:00,Despejado,24°,4 km/h,27%,1019 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1321,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,17:30,Despejado,24°,2 km/h,27%,1019 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1322,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,18:00,Despejado,24°,En calma,27%,1019 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1323,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,18:30,Despejado,22°,9 km/h,46%,1019 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
1680018490-1324,https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html,Viernes 27 Diciembre 2019,19:00,Despejado,21°,7 km/h,49%,1019 hPa,https://www.tutiempo.net/registros/gclp/27-diciembre-2019.html
